10870042,嘉兴市,嘉善正丰木业有限公司,30.905748069187133,120.9088728159654
10870058,嘉兴市,嘉善三鼎包装装潢有限公司,30.905748069187133,120.9088728159654
10877206,嘉兴市,嘉善大成化工有限公司,30.899123375770863,120.96166733447279
10877288,嘉兴市,嘉善卡尔特塑料制品有限公司,30.905748069187133,120.9088728159654
10877324,嘉兴市,嘉善泽溢贸易有限公司,30.774617218961815,120.75919064243968
10877336,嘉兴市,嘉善卡尔特塑料制品有限公司,30.905748069187133,120.9088728159654
10877412,嘉兴市,浙江双飞无油轴承股份有限公司,30.907770637801356,120.90957524922068
10877414,嘉兴市,浙江庄驰实业有限公司,30.905951521905102,120.90959124444859
10877482,嘉兴市,嘉善福特来铜套有限公司,30.905748069187133,120.9088728159654
10878643,嘉兴市,嘉善杰皓毛绒制品有限责任公司,30.834501069184494,120.96023104008103
10878647,嘉兴市,浙江普礼汽配制造有限公司,30.890307805026524,120.96733449690123
10878650,嘉兴市,嘉兴仕丰塑胶电子有限公司,30.892136819983964,120.96565951644733
10878876,嘉兴市,嘉善县卫生局,30.83279086229553,120.91834331465935
10881601,嘉兴市,华豪电缆有限公司,0,0
10881602,嘉兴市,金典电器有限公司,0,0
10885348,嘉兴市,嘉善新华昌木业有限公司,30.90688525618205,120.9699873727333
10885367,嘉兴市,嘉善海峡净水灵化工有限公司,30.876437195079355,120.95794361109992
10885415,嘉兴市,嘉善林志电路板有限公司,30.905748069187133,120.9088728159654
10885537,嘉兴市,嘉善魏好中商务宾馆,30.905748069187133,120.9088728159654
10885539,嘉兴市,嘉善三英灯饰有限公司,30.87509520599234,120.96420735438704
10885540,嘉兴市,宝勋精密螺丝浙江有限公司,30.85376140894002,120.93046372690529
10885544,嘉兴市,史丹利浙江工业工具有限公司,29.159494120760925,119.95720242066378
10886520,嘉兴市,嘉善姚庄嘉豪商务宾馆,30.91582036853223,120.96631806152178
10887947,嘉兴市,嘉善县丹妮浓食用菌专业合作社,30.905748069187133,120.9088728159654
10887951,嘉兴市,嘉善华诚玻璃钢有限公司,30.905748069187133,120.9088728159654
10888109,嘉兴市,嘉善晋加螺丝有限公司,30.85376140894002,120.93046372690529
10888111,嘉兴市,中国石化销售有限公司浙江嘉兴石油分公司,29.159494120760925,119.95720242066378
10888827,嘉兴市,嘉善亿鑫构件有限公司,30.982754047234963,120.95173802411152
10888828,嘉兴市,浙江弘安纸业有限公司,30.979430773981072,120.9719532038503
10888829,嘉兴市,嘉善奕帆纸业有限公司,30.978690510912607,120.96966007422243
10888831,嘉兴市,嘉善盈丰生物能源有限公司,30.905748069187133,120.9088728159654
10889000,嘉兴市,嘉善明珠水泥制管有限公司,30.847954482123463,120.93540629365174
10889001,嘉兴市,嘉善超亿紧固件有限公司,30.974575866507095,120.98793111512566
10889007,嘉兴市,俞汇加油站内宿舍,30.97640859497601,120.98803325246215
10889011,嘉兴市,俞汇加油站边,30.97640859497601,120.98803325246215
10889183,嘉兴市,姚庄镇姚庄中学食堂,30.922128453566074,120.9675231716007
10889220,嘉兴市,俞汇幼儿园,30.982227641570184,120.98306444711005
10889310,嘉兴市,姚庄支局虚拟局,0,0
10890419,嘉兴市,嘉善常青木业有限公司,30.887186454599263,120.96737382202154
10890433,嘉兴市,杭州华三通信技术有限公司,30.1875781054571,120.1456370197975
10890477,嘉兴市,聚能油品有限公司,0,0
10890489,嘉兴市,浙江信越精细化工有限公司,30.882222699350635,120.97039080173784
10890491,嘉兴市,嘉兴福门纸业有限公司,30.881640670819117,120.97013775895704
10890492,嘉兴市,嘉善大澈天然气有限公司,30.905748069187133,120.9088728159654
10890495,嘉兴市,嘉善燕华木业有限公司,30.880207527468894,120.96612637749884
10890502,嘉兴市,浙江昱辉阳光能源有限公司,30.93022116979802,120.99457229854059
10890510,嘉兴市,浙江翔日科技炭素有限公司,30.88053536485024,120.9722033127653
10890551,嘉兴市,嘉兴泰特橡胶有限公司,30.881018224209683,120.97269110882672
10890567,嘉兴市,艾西复合材料嘉兴有限公司,30.77399223958183,120.76042769895746
10890662,嘉兴市,嘉善品诺嘉家具有限公司,30.905748069187133,120.9088728159654
10890666,嘉兴市,嘉善声源电子有限公司,30.887718927291985,120.96040796404614
10890679,嘉兴市,江苏海通建设工程有限公司,34.59135443052245,119.19834655103824
10890681,嘉兴市,县交通局会计核算中心,30.85370746547088,120.92890319057337
10890741,嘉兴市,浙江江瑞电子商务有限公司,29.159494120760925,119.95720242066378
10890764,嘉兴市,嘉善法兰克尼亚电磁兼容有限公司,30.880446259241356,120.98698762484854
10890778,嘉兴市,嘉善奥力科机械制造有限公司,30.88087319057246,120.98834945600166
10890782,嘉兴市,嘉善司倍克泵业有限公司,30.88017702923491,120.98702497279842
10890801,嘉兴市,浙江嘉善农村合作银行,30.83452327172416,120.92175986515801
10890803,嘉兴市,嘉善南星养老服务有限公司,30.874773546434266,120.96214543512284
10890809,嘉兴市,嘉兴康溢赢康复科技有限公司,30.77399223958183,120.76042769895746
10890810,嘉兴市,浙江明烁节能科技股份有限公司,29.159494120760925,119.95720242066378
10890889,嘉兴市,里泽电信488卡电话萤火虫网吧,30.882450842306593,120.9627874504776
10890890,嘉兴市,特雷通家具嘉兴有限公司,30.77399223958183,120.76042769895746
10890902,嘉兴市,浙江爱迪曼环保科技股份有限公司,29.159494120760925,119.95720242066378
10890991,嘉兴市,嘉兴翔兆工艺品有限公司,30.77399223958183,120.76042769895746
10891114,嘉兴市,嘉善三佳实业有限公司,30.886046489600467,120.96536444554494
